         6225866 function calls (6187628 primitive calls) in 13.866 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       76    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:78(_is_private)
       75    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:390(<dictcomp>)
       22    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\weakref.py:46(__new__)
        9    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PngImagePlugin.py:915(load_prepare)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(find_spec)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
      108    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:1827(set_major_formatter)
       13    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2586(_setup)
      104    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:223(get_tick_padding)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PpmImagePlugin.py:1(<module>)
       57    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook.py:2309(_unpack_to_numpy)
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:667(with_name)
       87    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:47(_is_dunder)
       14    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:546(__fspath__)
       69    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\types.py:164(__init__)
      376    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\font_manager.py:1162(score_variant)
       72    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:37(_is_descriptor)
      375    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:355(<genexpr>)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:920(find_spec)
       54    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:1632(get_minor_ticks)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\gridspec.py:227(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\dialog.py:1(<module>)
      199    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      100    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:222(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:267(draw_idle)
      300    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:345(<genexpr>)
      222    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:939(set_dashes)
      312    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\markers.py:458(_set_nothing)
      310    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\bezier.py:242(degree)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\nanfunctions.py:236(nanmin)
       51    0.000    0.000    0.000    0.000 {method 'deletecommand' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:540(_init)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:3461(export)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2245(wm_protocol)
      241    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\font_manager.py:844(set_file)
      214    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:820(get_antialiased)
      150    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:25(_maybe_view_as_subclass)
       27    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:1091(<dictcomp>)
      369    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:476(_broadcast_arrays_dispatcher)
       12    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook.py:1735(sanitize_sequence)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:226(set_prop_cycle)
       12    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:1265(_set_artist_props)
        8    0.000    0.000    0.000    0.000 <frozen ntpath>:538(normpath)
       51    0.000    0.000    0.000    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:2905(new)
      104    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\colors.py:234(_has_alpha_channel)
       62    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\path.py:344(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:241(__set_name__)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:2883(<listcomp>)
      258    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:142(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1976(YView)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:1853(set_minor_formatter)
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:364(__setitem__)
        9    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageFile.py:314(load_prepare)
       18    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:924(reset_ticks)
      214    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\text.py:805(get_color)
       54    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1737(__call__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_agg.py:58(RendererAgg)
       12    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:990(intervaly)
      496    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1367(depth)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:481(__prepare__)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\histograms.py:454(_search_sorted_inclusive)
      258    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:135(<dictcomp>)
      285    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       12    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:1909(set_minor_locator)
       43    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       75    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:746(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:3497(get_xbound)
       18    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1706(cget)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:1719(__init__)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
       10    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:159(_commonType)
       15    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:848(limit_range_for_scale)
        9    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PngImagePlugin.py:412(chunk_IHDR)
      262    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\artist.py:597(get_url)
        9    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:377(_getdecoder)
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:541(__exit__)
      183    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axis.py:541(locator)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:2028(_staircase)
      366    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
      241    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\text.py:605(set_wrap)
       45    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:3547(get_xlim)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:3750(get_ybound)
      214    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:523(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\GifImagePlugin.py:48(LoadingStrategy)
       16    0.000    0.000    0.000    0.000 <frozen ntpath>:51(normcase)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\mathtext.py:48(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:241(_optimize_charset)
       30    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:1837(is_separable)
       76    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:58(_is_sunder)
       38    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:173(__init__)
       54    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PngImagePlugin.py:143(_crc32)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:376(__init__)
       21    0.000    0.000    0.000    0.000 <frozen _collections_abc>:794(values)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:3800(get_ylim)
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:400(_getencoder)
      132    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\lines.py:1455(is_dashed)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_agg.py:368(FigureCanvasAgg)
       24    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
      214    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\artist.py:834(get_alpha)
       18    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
      108    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1711(tick_values)
      4/2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:37(_compile)
       54    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:576(__init__)
      196    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\markers.py:383(get_snap_threshold)
      152    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:229(_conv_type_shape)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:1698(__init__)
      196    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\lines.py:609(get_markevery)
